path	type	classification	rationale	linked_observations
v2/solutions/livepeer-studio/docs/reference/managing-projects.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/reference/overview.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/reference/sdks.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/video-on-demand/encrypted-assets.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/video-on-demand/overview.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/video-on-demand/playback-asset.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/video-on-demand/thumbnails-vod.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/video-on-demand/transcode-video.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/docs/video-on-demand/upload-asset.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/overview.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/livepeer-studio/studio-client-use-cases.mdx	mdx	needs-collab	orphan: not in docs.json	NOT_IN_DOCS_JSON
v2/solutions/portal.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/resources/glossary.mdx	mdx	production-rendered	in docs.json	AUTO_GEN,LAST_VERIFIED
v2/solutions/solution-providers.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/streamplace/changelog.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/streamplace/community.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/solutions/streamplace/introduction/streamplace-architecture.mdx	mdx	needs-collab	orphan: not in docs.json	LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/solutions/streamplace/introduction/streamplace-funding-model.mdx	mdx	needs-collab	orphan: not in docs.json	LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/solutions/streamplace/introduction/streamplace-guide.mdx	mdx	needs-collab	orphan: not in docs.json	LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/solutions/streamplace/introduction/streamplace-integration.mdx	mdx	needs-collab	orphan: not in docs.json	LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/solutions/streamplace/introduction/streamplace-provenance.mdx	mdx	needs-collab	orphan: not in docs.json	LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/solutions/streamplace/overview.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
